time,bus,P_sub_kW,Q_sub_kVar
116,129,119.24124038851858,47.14311710532474
117,129,68.36612083110438,27.054847377264764
118,129,60.12349066818601,23.794036499351204
119,129,49.02614382407933,19.407283613513307
120,129,40.260191486652275,15.937340856471208
121,129,35.28842251904507,13.968479809460463
122,129,33.675240461661815,13.330863016735028
123,129,33.03515427216297,13.07789943815782
124,129,33.66918177096423,13.327714682644462
125,129,35.620610833944966,14.101296432817541
126,129,42.18947300667608,16.70367048965842
127,129,79.21373870097526,31.323013682197782
128,129,86.26914340236169,34.146840247898794
129,129,77.1452814168967,31.346576155739577
130,129,58.241583759272686,27.626209983440198
131,129,40.56871747549806,25.18428608770432
132,129,37.775575260180716,26.188263318978265
133,129,36.52254664878285,25.101766876875775
134,129,46.297473955750235,25.523544422358693
135,129,77.0506114914653,32.90221087369669
136,129,119.93725716303416,47.48081036061088
137,129,161.5735526971811,63.87767950210263
138,129,151.01985360147197,59.705772336156485
139,129,142.51750271434815,56.34533924441976
140,129,131.38529433424395,51.94552099955038
141,129,76.79450038472879,30.397263649559108
142,129,67.91618969943869,26.88762593659353
143,129,57.32618195541761,22.69373277445573
144,129,47.45613513746605,18.78435981867416
145,129,40.398871568214645,15.989747998655716
146,129,37.17822862544651,14.715353060827534
147,129,35.61731720825634,14.09920045508659
148,129,34.3297521137913,13.589571713606166
149,129,35.12086124354852,13.901531999968764
150,129,40.51320241857326,16.03732136430877
151,129,76.55637573147445,30.269631768419348
152,129,87.92525078580482,34.782112887068436
153,129,85.82047654891767,34.511759300660756
154,129,64.66898941364718,30.22936630310036
155,129,44.64467421878027,26.09826476522411
156,129,41.49647024680547,26.43031930097341
157,129,40.39760480373644,24.982630374943103
158,129,50.253684739114846,25.653332521532423
159,129,77.07347832837641,32.104060389606225
160,129,117.40054450772774,46.47061126265994
161,129,157.6216691180008,62.31105575941169
162,129,147.8279532451232,58.43958304780332
163,129,136.43818883101488,53.9365019262301
164,129,123.26746440616176,48.73037980829522
165,129,73.84343695818885,29.209612356608165
166,129,66.07659404499344,26.14073120872703
167,129,54.54326943363341,21.582355513645346
168,129,43.88908657448454,17.365431965125012
169,129,37.31596618199973,14.766025099801015
170,129,32.72006544312589,12.95111665035776
171,129,31.23011605914172,12.361476523328543
172,129,29.941215683113143,11.850573155571844
173,129,31.811804828318913,12.591423810255378
174,129,38.517228548904825,15.250074791353253
175,129,71.8135874913628,28.396144988824464
176,129,82.26181032119229,32.5507716692917
177,129,75.14572544357279,30.267536165146353
178,129,52.044050515128504,24.646736552340748
179,129,28.910569693142207,20.355336130487622
180,129,24.058821068411618,20.230912870257168
181,129,28.65738432881315,21.292384032687373
182,129,40.92498835601788,22.85949706724624
183,129,66.54725627375413,28.81701927672376
184,129,101.1811130681437,40.077986366948856
185,129,141.7589768573464,56.04898441667494
186,129,137.92020629475488,54.53100419825896
187,129,124.6631199895134,49.28993082891441
188,129,117.61336992234916,46.50281492011928
189,129,68.42332181687993,27.0867093356567
190,129,59.73046669768678,23.647996344102076
191,129,47.97000419123876,18.991434633570307
192,129,40.07848420918947,15.866279564844023
193,129,35.820501428407425,14.180297026814618
194,129,33.44036929981087,13.241114922713612
195,129,31.35035434205946,12.420460952327357
196,129,30.490634055013288,12.079153032397787
197,129,32.95940848504131,13.054875175205478
198,129,40.771446829861446,16.147782489423424
199,129,79.613100354468,31.483073157343146
200,129,93.87611252452999,37.124785570162075
201,129,90.94058317712239,36.43795788285161
202,129,69.05459497795263,31.082409287099722
203,129,52.52629887751681,28.21896943987643
204,129,49.15468499207165,28.56924429657569
205,129,52.523820293750134,29.41751250274912
206,129,61.7470523248862,29.99659325215498
207,129,84.35859620342967,34.84994000004478
208,129,109.80829745264842,43.43770541124458
209,129,138.6232959213345,54.809507422106165
210,129,128.7965546433405,50.92568613494539
211,129,118.24445795893013,46.756028600032764
212,129,107.79006197629926,42.62401034184107
213,129,65.81941015044279,26.062780424509675
214,129,57.90112194364383,22.931655939600336
215,129,49.24507704238934,19.507517905057213
216,129,42.77137907905626,16.951940218264898
217,129,36.63913838553512,14.52599216083145
218,129,32.47294143212187,12.878649796101188
219,129,29.52938112818515,11.713731205271559
220,129,29.65151282223033,11.76046434782429
221,129,30.420513601352894,12.062128902289322
222,129,34.0815433242625,13.51752094099944
223,129,39.560687741264644,15.681544125009758
224,129,49.83242351709194,19.743502365069588
225,129,55.80180203552132,23.425667323621248
226,129,33.36757807738877,23.11573895865493
227,129,11.283693003754536,22.822415396167827
228,129,2.491628546142266,23.574171070447438
229,129,5.970246238696575,24.261142937467547
230,129,23.47883430930864,25.10994491943263
231,129,52.276281743683484,26.680242208002582
232,129,78.94459341106241,31.70216330743776
233,129,97.19365337104335,38.46126222240589
234,129,93.54166868848779,37.01867669040952
235,129,83.09044959076672,32.888035671331004
236,129,72.74829372968838,28.803615386676604
237,129,65.41942345540264,25.90630859883865
238,129,58.751856575163686,23.27030212360411
239,129,52.55436399152558,20.815546155707896
240,129,44.14466031221309,17.479487730089872
241,129,37.870358327090514,14.99126089234622
242,129,34.46779298560543,13.649520783642288
243,129,33.4917340160672,13.263002179523385
244,129,31.611842314600125,12.516956697102625
245,129,31.347887399174823,12.418753500815415
246,129,33.174454986358626,13.144519097306182
247,129,39.40281412665314,15.61912977868776
248,129,47.653112614828075,18.885234585527773
249,129,52.352688537023795,22.41400432139027
250,129,33.50919015969822,22.155885923347455
251,129,14.894240530086478,21.471022087881416
252,129,2.520062559128178,21.667237635269355
253,129,5.534264318708182,21.390156890670156
254,129,21.990701443385774,21.117681121601464
255,129,47.99480978971715,23.560820165212526
256,129,74.01103668357578,29.588174343208337
257,129,95.71267256491822,37.89800774900024
258,129,95.84293302937397,37.94876888783004
259,129,91.1172314946107,36.08039262064196
260,129,82.54858459415004,32.68842274370891
261,129,74.01989458461955,29.309164993197466
262,129,63.8218826782726,25.28247966415154
263,129,51.80461974415351,20.525997263713304
264,129,42.0706645966078,16.67732385028675
265,129,36.36753408269655,14.419427282760473
266,129,33.35095166895741,13.223353894560741
267,129,33.86573657424208,13.430651824410845
268,129,33.59619726841245,13.32411720096218
269,129,36.768714679642045,14.574930343349456
270,129,44.8803888239091,17.783181557279693
271,129,89.69230672605377,35.47036694699561
272,129,95.94734654477577,37.94416427414781
273,129,93.46831029823122,37.85442255448586
274,129,69.79798603757814,32.7464638998741
275,129,41.39441183042791,25.751041794718986
276,129,36.233468901254895,25.24018732644453
277,129,34.92299237048613,23.868961380551163
278,129,43.80532579625651,24.828793885535333
279,129,71.61041170542859,31.114233454230707
280,129,115.84824878215372,45.975588768441
281,129,154.08672152551262,60.91764204185942
282,129,153.6563121307104,60.74910793971458
283,129,141.77310566934054,56.0533627628068
284,129,131.50653392157352,51.99652060208587
285,129,76.07818054190929,30.11576681190571
286,129,67.92824656487184,26.890056034994746
287,129,55.26867028878968,21.886642322773437
288,129,44.50836426144278,17.62928972517832
289,129,38.649826878955906,15.309248297544322
290,129,35.38436238249432,14.018646139161886
291,129,35.3643824040617,14.01226624409556
292,129,34.81921446280012,13.79522083266344
293,129,36.90220317989201,14.622304219904281
294,129,43.00973923885465,17.0422988565649
295,129,82.55949136190566,32.65047681916592
296,129,86.7483192224725,34.345108225971714
297,129,68.74938923698437,28.49754928073682
298,129,43.43323227868723,22.768341580095022
299,129,17.863921267494476,17.521867095831603
300,129,7.976821754493102,15.836331558382536
301,129,6.802684874656961,14.753358471027735
302,129,22.222056117666256,17.25441154769288
303,129,50.39431058676058,23.27291830585475
304,129,96.97760458055171,38.55800158914639
305,129,149.7299380933299,59.20254451085256
306,129,146.56816060543676,57.950663818848575
307,129,141.5225447609636,55.956490363607315
308,129,130.4003967585352,51.55909358458119
309,129,78.58754675586255,31.10665770782045
310,129,69.02090185895915,27.32942649585768
311,129,56.73326660220113,22.468434075116576
312,129,45.85115011207108,18.161450777767648
313,129,42.14140047084314,16.692972225571634
314,129,39.8861561247017,15.798560077941893
315,129,38.352285577001766,15.190058384182066
316,129,36.895027040181105,14.616412031121998
317,129,39.72423525640423,15.733071873527509
318,129,48.51915741148716,19.2136592154688
319,129,91.33309130917411,36.115043831954395
320,129,99.94077047610617,39.5315783298493
321,129,90.85553491424037,36.87834667995042
322,129,62.80987587556908,30.420375007225235
323,129,37.66034396326745,24.583878646937098
324,129,31.269925289429068,23.758661117602298
325,129,31.8691583573667,22.988314102858983
326,129,44.611253057045275,24.679325339638027
327,129,68.19975316393112,29.496005987355264
328,129,109.36784114468168,43.39835254124913
329,129,154.35829417851465,61.02597845868901
330,129,152.57657431063976,60.3225380056549
331,129,140.37373389321317,55.4973768299086
332,129,123.67618986230511,48.89873635749499
333,129,70.42367814966966,27.873342907553834
334,129,64.11181422873113,25.38252649290846
335,129,52.662077020826814,20.858829330528927
336,129,42.97170265914474,17.024313487782273
337,129,37.35279873740183,14.802823852863508
338,129,35.0794758880113,13.90434093079013
339,129,34.40633075694777,13.635980847811172
340,129,33.95613548504173,13.4534202283458
341,129,36.87452629032251,14.610692310617239
342,129,43.392287255308304,17.192829137668017
343,129,86.04959275799118,34.027731419824775
344,129,93.97344301453359,37.20836935602861
345,129,84.21282665214136,34.216192261784315
346,129,56.95736062309109,27.580255591076646
347,129,30.968192090050195,22.502674730812377
348,129,23.95133600689192,21.636708727428502
349,129,24.363294703945826,21.056542242306037
350,129,39.027860843461326,23.45451045897255
351,129,66.12304235329702,29.65705286334435
352,129,104.92242984900102,41.804374383813
353,129,149.31822353581126,59.04361258405461
354,129,141.90172196231998,56.1085296172038
355,129,134.61650383672463,53.22680840627643
356,129,128.03452796614323,50.62700977070515
357,129,76.18607246890008,30.162085451892764
358,129,67.23258292951328,26.620299148681678
359,129,55.17538263832833,21.848126545154972
360,129,45.66876982397261,18.08476169221112
361,129,39.18664213991363,15.520594481174516
362,129,36.56111545215879,14.48373221723116
363,129,35.17638796621725,13.941048035636674
364,129,36.00477960165804,14.26614449088482
365,129,35.54823407053931,14.088001286836326
366,129,41.55257574868543,16.46190773502492
367,129,82.4802699152869,32.62022008408876
368,129,95.08022342474476,37.6100750319087
369,129,89.39876564565807,36.227091089939286
370,129,63.539544848822516,29.867240056122046
371,129,48.07922631209749,27.847982817810347
372,129,44.67701357953757,28.349350434812777
373,129,46.98545581081959,28.763050485394743
374,129,59.95117868321387,30.707938571291287
375,129,82.20048842113314,35.00837224089129
376,129,113.6459057309267,45.179213411368586
377,129,157.13447144829829,62.135091757283476
378,129,154.00137050150775,60.896845424563615
379,129,147.4590633465489,58.31400854262918
380,129,138.16584946956212,54.637994817186645
381,129,80.8612320558666,32.017740412508445
382,129,72.14872988070198,28.579654006574756
383,129,60.49863957319701,23.975981973895248
384,129,50.14174784433578,19.88416774880552
385,129,43.47753294896961,17.242608108718823
386,129,39.46985902319966,15.657165518846494
387,129,37.13296119927634,14.735822643701656
388,129,36.45908155114341,14.470990634898378
389,129,37.12393646990364,14.72459490019919
390,129,39.84997575810212,15.808119928491605
391,129,48.22044919154678,19.11713962626505
392,129,60.90438567996159,24.150828182862828
393,129,61.68006224588751,26.62738148666745
394,129,36.83980258730557,26.762045307318488
395,129,11.535583061480281,26.18406227738234
396,129,0.0,24.85853022725354
397,129,0.0,23.36705031785967
398,129,12.510935318136518,24.15447181476782
399,129,44.12069758807391,26.145403857263855
400,129,76.52672246668502,31.55698608514644
401,129,100.16921185968286,39.65116655730894
402,129,94.82411935898227,37.537986061172354
403,129,86.36834056730436,34.19217219199264
404,129,77.63333822105523,30.742085601694253
405,129,72.56875965112641,28.738101560456652
406,129,65.8944473914751,26.103214579412438
407,129,56.04147917711089,22.209046623230957
408,129,46.13192634796093,18.286354425278766
409,129,40.4215068635807,16.020215828792765
410,129,37.285651452251045,14.7815471265792
411,129,35.493747966071965,14.074078870739692
412,129,33.74428025061604,13.383429976437103
413,129,36.20500011651018,14.359834246464114
414,129,37.78328128300146,14.990506093160679
415,129,42.20178429062216,16.746732715598686
416,129,54.496105434719055,21.613463398324768
417,129,57.78593943198018,25.11368310703451
418,129,33.51198535435174,24.484049068384444
419,129,9.116808349940442,22.577920713509055
420,129,0.0,24.007015483134527
421,129,2.9405449079327184,24.188075136798616
422,129,22.598502701892897,24.9067401881584
423,129,48.56619789982375,25.66804716653288
424,129,77.01401544359499,30.799017142563578
425,129,97.55213632713478,38.625962522392946
426,129,97.20648519288133,38.48780502693802
427,129,88.231783591052,34.94217989673673
428,129,80.81187379555388,32.0080937580439
429,129,73.32940922847797,29.036313931163313
430,129,64.57160526850103,25.58492318017691
431,129,54.78323576905808,21.705471136607127
432,129,44.40502274003322,17.59910716930914
433,129,37.76747652121415,14.974214919763847
434,129,35.06815670975527,13.906615295859977
435,129,34.810936729176234,13.805726576660497
436,129,34.601863253843845,13.719999321706856
437,129,36.43008238514156,14.440295961720047
438,129,44.118607420681855,17.479811324249514
439,129,85.29557352146,33.72959048011877
440,129,92.05704368604373,36.40420831789407
441,129,87.44869780809239,35.921693898051544
442,129,67.01683345420406,32.66819872583025
443,129,39.38849160455149,26.443380858548167
444,129,31.376859580038996,25.034162662684203
445,129,31.13826824942123,24.081949282561034
446,129,37.03272043347283,23.710837284357694
447,129,62.208569282542925,28.642397291176493
448,129,102.07391118689557,40.86796795597814
