time,bus,P_sub_kW,Q_sub_kVar
113,129,151.96248986277183,60.06825992738361
114,129,140.993856584668,55.73297465538455
115,129,131.88028743878633,52.13090555367965
116,129,119.26062085963096,47.14311710532474
117,129,68.4097268911188,27.054847377264764
118,129,60.163220633981496,23.794036499351204
119,129,49.064904766314754,19.407283613513307
120,129,40.292169263999256,15.937340856471208
121,129,35.315555178609515,13.968479809460463
122,129,33.70237312122981,13.330863016735028
123,129,33.062286931730966,13.07789943815782
124,129,33.69534540697572,13.327714682644462
125,129,35.64968154062598,14.101296432817541
126,129,42.22629590180205,16.70367048965842
127,129,79.23311917208764,31.323013682197782
128,129,86.33309895706276,34.146840247898794
129,129,78.22864975247512,31.346576155739577
130,129,64.07026044847086,27.626209983440198
131,129,52.14467287518332,25.18428608770432
132,129,52.018283485914196,26.188263318978265
133,129,50.017168689304725,25.101766876875775
134,129,55.4382731592753,25.523544422358693
135,129,80.14954882347425,32.90221087369669
136,129,120.03609756574463,47.48081036061088
137,129,161.59777828608313,63.87767950210263
138,129,151.04311016681393,59.705772336156485
139,129,142.54075927969012,56.34533924441976
140,129,131.40855089958237,51.94552099955038
141,129,76.85264179809081,30.397263649559108
142,129,67.9733620892371,26.88762593659353
143,129,57.3726950861051,22.69373277445573
144,129,47.491989009031954,18.78435981867416
145,129,40.427942274892104,15.989747998655716
146,129,37.205361285014504,14.715353060827534
147,129,35.64541889137729,14.09920045508659
148,129,34.3568847733593,13.589571713606166
149,129,35.147024879556454,13.901531999968764
150,129,40.54518019592024,16.03732136430877
151,129,76.5718801083679,30.269631768419348
152,129,87.96498075160386,34.782112887068436
153,129,86.57050078124584,34.511759300660756
154,129,70.57712603442923,30.22936630310036
155,129,55.338818182534055,26.09826476522411
156,129,54.18486468875727,26.43031930097341
157,129,51.80398108112527,24.982630374943103
158,129,57.5804718458528,25.653332521532423
159,129,79.15106483238787,32.104060389606225
160,129,117.4896946748838,46.47061126265994
161,129,157.64008056556378,62.31105575941169
162,129,147.8453956691297,58.43958304780332
163,129,136.45369320790834,53.9365019262301
164,129,123.28199975949516,48.73037980829522
165,129,73.87444571197577,29.209612356608165
166,129,66.10857182234398,26.14073120872703
167,129,54.575247210983946,21.582355513645346
168,129,43.91331216338301,17.365431965125012
169,129,37.338253723785186,14.766025099801015
