time,bus,P_sub_kW,Q_sub_kVar
100,129,35.58053963540786,14.093063398068367
101,129,39.64574322688108,15.704365768208998
102,129,46.116987123529185,18.262952419448773
103,129,86.4327354827985,34.17935028928576
104,129,97.61557678894661,38.601074103016536
105,129,101.10534329298204,40.5772729627691
106,129,76.74402334900066,35.25862997264971
107,129,47.700412503690615,28.53991431628841
108,129,41.34293325972038,27.75865036331325
109,129,42.65441057084729,27.296427227329882
110,129,51.19307047240795,27.835917808147038
111,129,83.92721255986757,35.539665311219025
112,129,121.22786968968313,47.96692965488091
113,129,167.13315662716965,66.07508592012196
114,129,155.06766002126326,61.30627212092302
115,129,145.0427339607856,57.343996109047616
116,129,131.16110072372322,51.85742881585722
117,129,75.19313958101392,29.760332114991247
118,129,66.1270991425269,26.17344014928633
119,129,53.92023079919284,21.348011974864633
120,129,44.279175524305714,17.53107494211833
121,129,38.81129558584462,15.365327790406509
122,129,45.94022614482185,14.66394931840853
123,129,67.77906074066209,14.385689381973602
124,129,68.476704174536,14.66048615090891
125,129,70.62263658825785,15.511426076099296
126,129,46.40031927041832,18.374037538624265
127,129,87.1308488674245,34.45531505041756
128,129,94.88198752056576,37.56152427268868
129,129,84.62146852475882,34.48123377131353
130,129,62.78343326357927,30.38883098178422
131,129,42.078879035116756,27.702714696474754
132,129,38.41973697653955,28.807089650876087
133,129,37.205984464744546,27.611943564563354
134,129,48.91624552655571,28.075898864594564
135,129,84.07390642756951,36.19243196106637
136,129,131.90923799074383,52.22889139667197
137,129,146.2792181109549,70.26544745231288
138,129,134.6703622908514,65.67634956977214
139,129,125.31777631501129,61.97987316886175
140,129,140.7774020762531,57.14007309950542
141,129,84.46115931226217,33.436990014515025
142,129,74.69523074362527,29.57638853025289
143,129,63.04856726221075,24.963106051901306
144,129,52.193860799462755,20.662795800541573
145,129,53.33579399167121,17.588722798521285
146,129,40.890082302887265,16.18688836691029
147,129,70.61922678518329,15.50912050059525
148,129,69.2031183664561,14.948528884966784
149,129,70.07355159437267,15.291685199965643
150,129,44.55748754941169,17.64105350073965
151,129,84.20860234170391,33.29659494526128
152,129,65.26267504552408,38.26032417577528
153,129,62.79115864630924,37.96293523072683
154,129,69.83609829843829,33.252302933410405
155,129,46.75642996863516,28.708091241746526
156,129,74.30103072065108,29.07335123107075
157,129,73.37432272947453,27.480893412437418
158,129,56.97730323127459,28.21866577368566
159,129,84.32375713033124,35.31446642856686
160,129,125.37968067469052,51.11767238892594
161,129,141.93342528494668,68.54216133535286
162,129,131.16055100996604,64.28354135258365
163,129,118.63223652481025,59.33015211885311
164,129,135.59101306904253,53.60341778912475
165,129,81.22095872817425,32.13057359226899
166,129,72.67721833847673,28.754804329599732
167,129,59.99056126598745,23.74059106500988
168,129,48.27266560237575,19.101975161637508
169,129,49.94609036311104,16.242627609781117
170,129,67.43310258427115,14.246228315393537
171,129,65.79437144707612,13.597624175661398
172,129,64.37700740380237,13.035630471129027
173,129,34.987868866775074,13.850566191280917
174,129,42.36148992241695,16.775082270488575
175,129,78.99132209239923,31.235759487706908
176,129,90.47733209419206,35.805848836220875
177,129,51.05596754144415,33.29428978166099
178,129,56.11367084117447,27.111410207574824
179,129,29.316526992218428,22.390869743536385
180,129,23.480536993211842,22.254004157282886
181,129,28.74937035459979,23.42162243595611
182,129,43.15702010556066,25.145446773970868
183,129,72.50188176240613,31.698721204396136
184,129,111.27470807899087,44.08578500364375
185,129,124.48254513158474,61.65388285834244
186,129,120.26011069791309,59.984104618084864
187,129,133.38279711186374,54.21892391180585
188,129,129.36959047020125,51.15309641213121
189,129,75.25350244317863,29.79538026922237
190,129,65.69221455279006,26.012795978512287
191,129,52.75805083270768,20.890578096927342
192,129,44.07908433391228,17.45290752132842
193,129,39.396156015776285,15.598326729496081
194,129,41.74279907654466,14.565226414984975
195,129,65.92343578054738,13.662507047560092
196,129,64.97816983515392,13.287068335637567
197,129,67.69382170819682,14.360362692726026
198,129,44.83921136482394,17.762560738365767
199,129,56.12314690433706,34.63138047307746
200,129,71.81118118030128,40.83726412717828
201,129,68.45035045548897,40.08175367113678
202,129,74.90521419365592,34.19065021580969
203,129,55.70293145988714,31.040866383864074
204,129,51.525788340349266,31.426168726233257
205,129,55.366357022240464,32.35926375302403
206,129,66.36529254129542,32.99625257737048
207,129,92.3744810146161,38.334934000049266
208,129,120.77846793879488,47.78147595236904
209,129,152.4796563283637,60.29045816431679
210,129,141.67024092257208,56.018254748439915
211,129,130.06272138454023,51.431631460036044
212,129,118.56288580364094,46.88641137602519
213,129,72.3877073138155,28.669058466960646
214,129,63.67801665670214,25.22482153356037
215,129,63.060650828152376,21.45826969556293
216,129,47.03529950566221,18.647134240091393
217,129,40.290474298334544,15.978591376914597
218,129,67.15423106114926,14.16651477571131
219,129,63.91674109718792,12.885104325798716
220,129,64.0515123310017,12.936510782606717
221,129,33.451692517193266,13.268341792518253
222,129,37.47648017538552,14.869273035099383
223,129,43.503965404458,17.249698537510735
224,129,51.433295031980464,21.71785260157655
225,129,61.00038076273151,25.768234055983378
226,129,33.94124273714638,25.427312854520423
227,129,7.3013739284952806,25.10465693578461
228,129,0.0,25.93158817749218
229,129,0.471666944644511,26.687257231214303
230,129,21.420819577347316,27.620939411375897
231,129,55.82870075542701,29.348266428802845
232,129,86.69962964293632,34.87237963818154
233,129,75.45344100044815,42.307388444646485
234,129,71.43604466445908,40.72054435945048
235,129,91.38606388335546,36.1768392384641
236,129,80.00883969544503,31.68397692534427
237,129,71.94729557890867,28.49693945872252
238,129,64.61318519583159,25.59733233596452
239,129,57.79743565010165,22.897100771278684
240,129,48.55017256577909,19.22743650309886
241,129,41.65078541915079,16.49038698158084
242,129,37.90711080278797,15.014472862006516
243,129,36.83365912147707,14.589302397475725
244,129,34.766630990588965,13.768652366812887
245,129,34.47457510216623,13.660628850896956
246,129,36.4827335221527,14.4589710070368
247,129,43.33030442838037,17.181042756556536
248,129,52.404140469096916,20.773758044080548
249,129,25.662143689309858,24.6554047535293
250,129,34.379699579439205,24.371474515682202
251,129,12.046198863725266,23.61812429666956
252,129,0.0,23.833961398796294
253,129,2.727193302447972,23.529172579737168
254,129,20.731268375033807,23.22944923376161
255,129,51.516245600709,25.91690218173378
256,129,81.31833887171425,32.54699177752917
257,129,105.26453996982355,41.68780852390027
258,129,105.40803966590317,41.74364577661305
259,129,100.20998116284119,39.688431882706155
260,129,90.78596186861176,35.9572650180798
261,129,81.40674789513724,32.24008149251721
262,129,70.18786887224593,27.810727630566696
263,129,56.970798311358095,22.578596990084637
264,129,46.263874019420115,18.345056235315433
265,129,39.99149638003274,15.861370011036518
266,129,36.67432165082474,14.545689284016817
267,129,68.68587934711812,14.77371700685193
268,129,68.38938611070233,14.656528921058396
269,129,71.88000800378802,16.032423377684403
270,129,49.35584978053953,19.561499713007663
271,129,98.6555682135517,39.017403641695175
272,129,105.53568564379034,41.7385807015626
273,129,102.56102459073446,41.639864809934444
274,129,75.34155606807857,36.02111028986151
275,129,42.92020267829599,28.32614597419089
276,129,36.81764783230079,27.76420605908898
277,129,35.613611941556655,26.255857518606284
278,129,46.09408536700954,27.31167327408887
279,129,77.98885007169432,34.225656799653784
280,129,127.3804169203352,50.57314764528512
281,129,169.4902772336846,67.00940624604536
282,129,169.01640052903844,66.82401873368605
283,129,155.94466023635078,61.65869903908747
284,129,144.6512181286259,57.196172662294465
285,129,83.67278111479948,33.12734349309629
286,129,74.70913285115444,29.57906163849422
287,129,60.78359894745944,24.07530655505078
288,129,48.94854142847649,19.392218697696155
289,129,42.505429418827845,16.840173127298755
290,129,38.9134184727169,15.420510753078075
291,129,38.891014126079426,15.413492868505116
292,129,38.29175576106181,15.174742915929786
293,129,40.58197742395109,16.08453464189471
294,129,47.298561607345135,18.746528742221386
295,129,59.3633242717857,35.915524501082515
296,129,63.960162474110405,37.77961904856888
297,129,43.80894438370575,31.347304208810503
298,129,46.217319083105224,25.045175738104525
299,129,16.73863017418853,19.274053805414763
300,129,5.244370495987027,17.419964714220793
301,129,4.1250735554854145,16.22869431813051
302,129,22.086433613033307,18.979852702462168
303,129,54.49977736172329,25.600210136440225
304,129,106.6114094839179,42.41380174806105
305,129,160.95459154460912,65.12279896193782
306,129,161.21858111051424,63.74573020073345
307,129,155.66840368159163,61.55213939996804
308,129,143.43446724928555,56.71500294303931
309,129,86.43329713532566,34.21732347860251
310,129,75.9089218228226,30.06236914544345
311,129,62.393802151479605,24.715277482628238
312,129,59.32861031589809,19.977595855544415
313,129,77.79145467038617,18.3622694481288
314,129,75.31153863035556,17.37841608573608
315,129,73.62492058343761,16.709064222600276
316,129,40.574936410997964,16.078053234234197
317,129,43.68749181920606,17.30637906088026
318,129,53.36062707870326,21.13502513701568
319,129,69.015136954512,39.72654821514983
320,129,78.47953351966908,43.48473616283424
321,129,76.08642579506153,40.56618134794546
322,129,98.97969274752327,33.462412507947754
323,129,38.72681439595027,27.04226651163081
324,129,62.6704429763727,26.134527229362526
325,129,32.163577639462204,25.287145513144885
326,129,47.110861500271994,27.14725787360183
327,129,74.3123800454022,32.445606586090804
328,129,120.25644540794289,47.73818779537405
329,129,138.34243374041577,67.12857630455791
330,129,136.3823287005701,66.35479180622038
331,129,154.40620402334204,61.047114512899476
332,129,136.0386924041599,53.788609993244485
333,129,77.45496033514954,30.660677198309212
334,129,70.51084409621566,27.920779142199304
335,129,57.91570679714653,22.94471226358182
336,129,78.70393433679013,18.7267448365605
337,129,72.52335320805514,16.28310623814986
338,129,70.02269807372485,15.294775023869143
339,129,37.83651775870922,14.999578932592291
340,129,37.34258207070695,14.798762251180385
341,129,40.551746030608626,16.071761541678963
342,129,47.71957761062495,18.912112051434818
343,129,94.64943558941386,37.430504561807254
344,129,71.90566679355115,40.92920629163148
345,129,60.92808953890483,37.63781148796275
346,129,59.07324991311569,30.33828115018432
347,129,31.208543041220338,24.752942203893614
348,129,22.95917024577676,23.800379600171354
349,129,55.06547466577416,23.162196466536646
350,129,40.69582666160443,25.799961504869806
351,129,71.75469474998053,32.62275814967879
352,129,115.3210845388628,45.98481182219431
353,129,132.79558462608065,64.94797384246009
354,129,124.6384988211453,61.71938257892419
355,129,148.07175866493338,58.549489246904066
356,129,140.83115883692088,55.68971074777566
357,129,83.79039630856866,33.178293997082044
358,129,73.94241055597917,29.28232906354985
359,129,60.681408902315326,24.03293919967047
360,129,50.22584028798249,19.893237861432233
361,129,43.09613939106782,17.072653929291967
362,129,71.65420707575265,15.932105438954277
363,129,70.12972773011583,15.335152839200344
364,129,71.04159808464416,15.692758939973306
365,129,47.995829040576865,15.49680141551996
366,129,45.69696087925479,18.108098508527416
367,129,90.72232772171063,35.88224209249764
368,129,73.1331449483612,41.37108253509957
369,129,98.0898551024616,39.849800198933224
370,129,68.57025890707291,32.85396406173425
371,129,50.42528645793709,30.632781099591387
372,129,46.16907616274801,31.184285478294065
373,129,78.01036193858124,31.639355533934218
374,129,63.99437302226829,33.77873242842042
375,129,89.719158013434,38.509209464980415
376,129,124.93737378648362,49.69713475250545
377,129,141.39303095944555,68.34860093301182
378,129,137.9466199179724,66.98652996701998
379,129,130.74922930679378,64.1454093968921
380,129,151.97390700922497,60.10179429890532
381,129,88.9309400024203,35.21951445375929
382,129,79.34569531346014,31.437619407232233
383,129,66.53038279002033,26.373580171284775
384,129,86.583735744302,21.872584523686076
385,129,47.80887098482722,18.966868919590706
386,129,52.304286858952054,17.222882070731146
387,129,72.27598910137445,16.209404908071825
388,129,71.53429511806308,15.918089698388219
389,129,40.8218335244932,16.197054390219108
390,129,43.81877126005307,17.388931921340767
391,129,40.0195788514317,21.02885358889156
392,129,35.526292762600775,26.565911001149114
393,129,35.775583363633956,29.290119635334197
394,129,37.12774289176579,29.438249838050332
395,129,6.6704973005187185,28.802468505120572
396,129,0.0,27.344383249978897
397,129,18.04233791505183,25.70375534964564
398,129,8.415557662679873,26.569918996244606
399,129,46.1092781943222,28.75994424299024
400,129,83.81442168123243,34.71268469366108
401,129,78.722718004677,43.61628321303984
402,129,72.84332943908822,41.2917846672896
403,129,94.98939892054281,37.61138941119191
404,129,85.38025678412353,33.816294161863674
405,129,79.80985991274636,31.611911716502323
406,129,72.46726368639855,28.713536037353684
407,129,61.628998650597566,24.42995128555405
408,129,50.730196019998175,20.114989867806646
409,129,44.451292809363,17.622237411672042
410,129,41.001638671719576,16.25970183923712
411,129,39.03033165173753,15.481486757813665
412,129,63.517546111203416,14.721772974080816
413,129,39.81142990613051,15.795817671110528
414,129,41.54562052262989,16.48955670247675
415,129,46.403202423640266,18.421405987158558
416,129,59.92482383032538,23.774809738157252
417,129,62.931373383705136,27.625051417737964
